date,cause,temp,district
10PM 12/23/2016,Electrical connection,28,Sampaloc
12AM 12/25/2016,Electrical connection,29,Binondo
11AM 12/25/2016,Under Investigation,25,Santa Cruz
3PM 12/25/2016,Firecracker,25,Santa Cruz
7PM 12/25/2016,Open flame,25,Malate
7PM 12/25/2016,Electrical connection,25,Tondo
3PM 12/26/2016,Under Investigation,27,Sampaloc
6PM 12/26/2016,Electrical connection,27,Tondo
8PM 12/26/2016,Electrical connection,27,Santa Ana
7AM 12/27/2016,Arson,30,Paco
10AM 12/28/2016,Electrical connection,30,Santa Mesa
11AM 12/29/2016,Under Investigation,29,Sampaloc
4PM 12/29/2016,Under Investigation,29,Santa Ana
10PM 12/29/2016,Electrical connection,29,Santa Ana
6AM 12/31/2016,Electrical connection,27,Tondo
11AM 12/31/2016,Electrical connection,27,Sampaloc
12PM 12/31/2016,Open flame,27,Sampaloc
10PM 12/31/2016,Electrical connection,27,Paco
